date,currency,valueInUSD
10/10/2013,AFN,11.9444
10/10/2013,ALL,1.9003
10/10/2013,DZD,3.779
10/10/2013,AOA,6.7647
10/10/2013,ARS,16.5684
10/10/2013,AMD,13.7395
10/10/2013,AWG,8.0381
10/10/2013,AUD,79.0484
10/10/2013,AZN,7.658
10/10/2013,BSD,7.3686
10/10/2013,BHD,3.6603
10/10/2013,BDT,7.8652
10/10/2013,BBD,100.3732
10/10/2013,BYR,8.1266
10/10/2013,BZD,7.3196
10/10/2013,BMD,0.9558
10/10/2013,BTN,6.3863
10/10/2013,BOB,36.5099
10/10/2013,BAM,0.3549
10/10/2013,BWP,3.2092
10/10/2013,BRL,12.3845
10/10/2013,GBP,10.7919
10/10/2013,BND,0.3696
10/10/2013,BGN,0.0907
10/10/2013,BIF,1.4249
10/10/2013,XOF,6.2154
10/10/2013,XAF,3.6049
10/10/2013,XPF,0.314
10/10/2013,KHR,2.3925
10/10/2013,CAD,14.88
10/10/2013,CVE,11.6697
10/10/2013,KYD,7.447
10/10/2013,CLP,6.0844
10/10/2013,CNY,7.6673
10/10/2013,COP,76.9022
10/10/2013,KMF,6.66
10/10/2013,CDF,0.2624
10/10/2013,CRC,1.0272
10/10/2013,HRK,101.9509
10/10/2013,CUC,4.4508
10/10/2013,CUP,2.6988
10/10/2013,CZK,5.0163
10/10/2013,DKK,1.3508
10/10/2013,DJF,7.9024
10/10/2013,DOP,6.9078
10/10/2013,XCD,23.8423
10/10/2013,EGP,4.6673
10/10/2013,SVC,3.5083
10/10/2013,ETB,8.25
10/10/2013,FKP,7.4525
10/10/2013,FJD,9.4246
10/10/2013,GMD,8.0959
10/10/2013,GEL,5.0083
10/10/2013,GHS,10.4975
10/10/2013,GIP,7.3386
10/10/2013,GTQ,0.6039
10/10/2013,GNF,118.512
10/10/2013,GYD,4.0198
10/10/2013,HTG,15.8741
10/10/2013,HNL,1.9634
10/10/2013,HKD,4.961
10/10/2013,HUF,3.5808
10/10/2013,ISK,3.0785
10/10/2013,INR,29.6966
10/10/2013,IDR,4.9048
10/10/2013,IRR,13.5488
10/10/2013,IQD,13.2978
10/10/2013,ILS,6.8381
10/10/2013,JMD,0.8645
10/10/2013,JPY,0.0372
10/10/2013,JOD,2.7317
10/10/2013,KZT,3.2349
10/10/2013,KES,5.6756
10/10/2013,KWD,7.1758
10/10/2013,KGS,7.8301
10/10/2013,LAK,3.6193
10/10/2013,LBP,9.1585
10/10/2013,LSL,1.9437
10/10/2013,LRD,5.0828
10/10/2013,LYD,11.8628
10/10/2013,MOP,1.0369
10/10/2013,MKD,4.9476
10/10/2013,MGA,4.5229
10/10/2013,MWK,5.2318
10/10/2013,MYR,43.9181
10/10/2013,MVR,6.6548
10/10/2013,MRO,2.6223
10/10/2013,MUR,53.0233
10/10/2013,MXN,6.9226
10/10/2013,MDL,6.2364
10/10/2013,MNT,0.1858
10/10/2013,MAD,2.3842
10/10/2013,MZN,5.377
10/10/2013,MMK,2.9976
10/10/2013,ANG,10.5255
10/10/2013,NAD,2.188
10/10/2013,NPR,1.0204
10/10/2013,NZD,2.0304
10/10/2013,NIO,1.5543
10/10/2013,NGN,0.1633
10/10/2013,KPW,2.2767
10/10/2013,NOK,1.1476
10/10/2013,OMR,4.0884
10/10/2013,PKR,9.2983
10/10/2013,PAB,12.9407
10/10/2013,PGK,3.1837
10/10/2013,PYG,6.8146
10/10/2013,PEN,0.2292
10/10/2013,PHP,56.8682
10/10/2013,PLN,0.2033
10/10/2013,QAR,3.0809
10/10/2013,RON,1.7335
10/10/2013,RUB,19.0293
10/10/2013,RWF,7.1153
10/10/2013,WST,2.2489
10/10/2013,STD,4.3526
10/10/2013,SAR,7.239
10/10/2013,RSD,1.0215
10/10/2013,SCR,5.0777
10/10/2013,SLL,4.2153
10/10/2013,SGD,7.0519
10/10/2013,SBD,8.9756
10/10/2013,SOS,2.9592
10/10/2013,ZAR,4.5551
10/10/2013,KRW,0.2494
10/10/2013,LKR,1.2426
10/10/2013,SHP,3.5527
10/10/2013,SDG,7.5233
10/10/2013,SRD,5.0101
10/10/2013,SZL,4.2524
10/10/2013,SEK,3.5407
10/10/2013,CHF,8.1737
10/10/2013,SYP,4.4633
10/10/2013,TWD,440.2756
10/10/2013,TZS,11.0607
10/10/2013,THB,0.8828
10/10/2013,TOP,8.1374
10/10/2013,TTD,6.2561
10/10/2013,TND,6.1282
10/10/2013,TRY,0.6976
10/10/2013,TMM,3.9472
10/10/2013,USD,1
10/10/2013,UGX,10.5736
10/10/2013,UAH,30.0742
10/10/2013,UYU,34.9218
10/10/2013,AED,1.3079
10/10/2013,VUV,28.9589
10/10/2013,VEB,1.4971
10/10/2013,VND,6.8269
10/10/2013,YER,7.3415
10/10/2013,ZMK,4.3181
10/10/2013,ZWD,4.2467
