dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
04/02/2016 00:00,CHBQBJCF94615158,Stars,IJPI82,TRFG21,21262406.85,VEB,50000,27/05/2021,2690.82,BTN,477.99
04/02/2016 00:00,AITEIKGG02086778,Decepticons,DDIB11,SXHU74,40350.0,USD,1000,20/09/2021,40.35,USD,34.79
04/02/2016 00:00,TUOYKJDC67145914,Stocks,OUNH49,HWJF09,1281280.0,USD,4000,23/02/2019,320.32,USD,342.97
04/02/2016 00:00,XYCFWMQN81626709,Stocks,UACN81,FGQR22,225400.0,USD,20000,01/01/2021,34.13,MMK,10.1
04/02/2016 00:00,XZMVCEQA80001729,Garu Disks,OHKH76,KUWI70,47412.01,ZWD,1000,11/08/2017,9.22,USD,41.87
04/02/2016 00:01,FBTZLKHH43516435,Levitators,FGVK43,HWHS51,29757.0,USD,300,31/10/2019,99.19,USD,86.8
04/02/2016 00:01,XROMSUDP98604107,Limit Break Manuals,UEVD88,HSWX88,707820.0,USD,6000,17/11/2017,513.03,MKD,120.78
04/02/2016 00:01,VCOFXFUN57106434,Stocks,UEVD88,GIWG34,12000.0,USD,6000,03/12/2017,2.0,USD,1.68
04/02/2016 00:01,MYEVNOJQ36371285,Gold Dust,UHOG52,QBVN33,281600.0,USD,5000,20/07/2018,56.32,USD,46.37
04/02/2016 00:01,RQORLFNL32984026,Black Materia Orbs,VXSM31,VCSF07,651.0,USD,100,23/02/2018,6.51,USD,5.69
04/02/2016 00:01,DEXITXZO42667453,Rupees,YTAI13,EDYH00,269352.0,USD,900,11/11/2019,299.28,USD,321.03
04/02/2016 00:01,MBRQMPUN28617003,Omnigaskets,RLZK87,CBOX52,17359000.0,USD,50000,29/04/2017,347.18,USD,383.34
04/02/2016 00:02,PSKOVPCD54384983,Stocks,TKVF94,DNIL23,5042913.04,SHP,8000,27/04/2018,1332.56,AZN,742.41
04/02/2016 00:02,ZMDDRJPO45997854,Stocks,NFAH30,ZMLP81,13662.0,USD,600,22/07/2019,159.89,BTN,19.41
04/02/2016 00:02,NWZZWPCA85064533,Iron Sands,ZDAI73,YTAI13,3793560.0,USD,6000,05/01/2021,632.26,USD,575.7
04/02/2016 00:02,SOBVFGHI20740102,Rings of Poison Resistance,PQSW95,KTLA69,2395600.0,USD,8000,21/05/2021,299.45,USD,272.71
04/02/2016 00:02,UFJLIJKV97938861,Stocks,BPLN25,DDIB11,1040037.84,THB,90000,18/08/2021,14.16,USD,10.4
04/02/2016 00:02,XJAHLPAG00695784,Steel Soul Sake,YWMD69,WHPS18,6907500.0,USD,50000,18/07/2020,138.15,USD,125.41
04/02/2016 00:03,DGLZOEDD06330778,Stocks,VIMV38,RLZK87,417180.0,USD,3000,03/05/2018,139.06,USD,153.99
04/02/2016 00:03,QPIFBSUY56603206,Titan Horns,QBAP68,MRAH32,107470.0,USD,1000,27/02/2021,107.47,USD,95.17
04/02/2016 00:03,CGBOYYNV21264144,Electrolyzers,UHOG52,DVVB31,19616800.0,USD,40000,30/05/2019,490.42,USD,417.0
04/02/2016 00:03,AESEIFBS53946671,Feedbags,ZFHD93,SUOX82,614478.85,CLP,900,19/09/2019,837.4,ILS,642.06
04/02/2016 00:03,UPURCDMH01339887,Beatas Disks,SAAM06,KRXZ15,199405.12,CLP,200,05/11/2019,469.93,SVC,933.46
04/02/2016 00:03,IOEBQHHY86535765,Lagging Tails,ZDAI73,YOQG45,68905.0,USD,500,01/07/2021,137.81,USD,141.2
04/02/2016 00:03,TMAYPAJB03549046,Stocks,TFLS35,RFZG50,271874.74,SBD,500,06/02/2018,57.34,USD,617.57
04/02/2016 00:04,HIYRWVRA32817709,Books of Cagliostro,EIWJ22,MSHS03,45604.0,USD,400,05/10/2021,114.01,USD,129.73
04/02/2016 00:04,XRYUTXGV27409860,Stocks,FTFI87,ZEHM52,268980.0,USD,6000,25/04/2017,44.83,USD,38.2
04/02/2016 00:04,ECSLXMRT27118144,Nemean Cestuses,FJOI82,JCWS17,48307.0,USD,100,16/10/2018,483.07,USD,421.97
04/02/2016 00:04,XNSSHPJC22748867,Autobots,IIZF28,HHFP66,276650.0,USD,5000,15/05/2017,55.33,USD,59.93
04/02/2016 00:05,DFOBOGKK05490982,Stocks,PNFK78,ZVEN26,4242.0,USD,100,19/12/2017,42.42,USD,36.11
04/02/2016 00:05,GCKIOKWD04016227,Stocks,VESX21,VIMV38,1196315.64,NPR,8000,10/02/2019,215.01,USD,167.88
04/02/2016 00:05,DQNCPGWL80371921,Beatas Disks,OHKH76,KRXZ15,612800.0,USD,4000,19/01/2018,1019.21,AZN,166.51
04/02/2016 00:05,TFSLTTHX79784907,Psychic Seeds,RJUD59,SZRJ90,19913.0,USD,100,19/10/2020,199.13,USD,214.11
04/02/2016 00:05,HYMRWUUK36041241,Magic Beans,ZEHM52,MYXF05,55399.34,BIF,200,25/03/2021,276.72,USD,267.11
04/02/2016 00:05,QPUZJSAW34463775,Rapids,HWJF09,KEVJ11,3873300.0,USD,30000,14/03/2021,129.11,USD,144.04
04/02/2016 00:05,KFLSWFWJ84522427,Red Curtains,QMZU44,ZELV96,224460.0,USD,600,18/11/2020,374.1,USD,433.54
04/02/2016 00:05,USOQYIIH65239729,Stocks,WWNS72,VGYT30,82843.65,LKR,300,17/06/2021,182.13,USD,246.36
04/02/2016 00:05,AQKBJCUI88237319,Stocks,HFLM11,JXGF57,7081500.0,USD,50000,23/02/2019,141.63,USD,158.37
04/02/2016 00:05,LVJMFVNM01787321,Cloaks of Protection,EPZN28,SBUT62,128367.0,USD,900,30/05/2018,142.63,USD,166.5
04/02/2016 00:06,FJZTXPZW34368633,Red Cards,AMRO66,JVHD93,442209010.32,HTG,70000,28/11/2020,437.36,USD,5574.92
04/02/2016 00:06,FTSOEHYW22063199,Stocks,HXDA52,DREA89,33138.0,USD,600,10/05/2020,55.23,USD,56.48
04/02/2016 00:06,JMVPQZSI05175511,Great One's Wisdoms,EKXA24,QHXJ50,3573200.0,USD,10000,15/05/2020,357.32,USD,403.91
04/02/2016 00:06,BWCORMVM71640046,Blue Digizoids,DILF10,INIL60,34212010.07,KES,6000,30/12/2020,723.54,USD,4981.33
04/02/2016 00:06,HUJSHNKN17217828,Stocks,VLJL11,SFEO61,51520.0,USD,7000,27/09/2020,7.36,USD,7.71
04/02/2016 00:06,ZWTCRPEC04078364,Stocks,XHYN07,IIZF28,56238.0,USD,600,31/03/2018,93.73,USD,86.71
04/02/2016 00:06,TMRVHSGI31180014,Stocks,QMZU44,LIJW00,63432.0,USD,300,08/06/2019,211.44,USD,230.27
04/02/2016 00:07,ZFMUWYXO39157232,Simarils,NFAH30,TVQQ54,113592.0,USD,800,16/03/2019,141.99,USD,158.8
04/02/2016 00:07,OFGSDPFI11789914,Stocks,VLJL11,AMRO66,373100.0,USD,7000,14/04/2019,53.3,USD,47.38
04/02/2016 00:07,VMBWENLX05144020,Stocks,ZSXF19,UHOG52,1699958.52,SEK,9000,10/09/2020,291.13,DZD,211.26
04/02/2016 00:07,QLKTCGOV10330485,Stocks,SBUT62,KRRO64,306510.0,USD,500,14/10/2020,613.02,USD,624.35
04/02/2016 00:07,CWOBIPRE92134251,Stocks,EDYH00,ZBIO05,595700.0,USD,70000,07/05/2021,8.51,USD,8.7
04/02/2016 00:07,RMHDSHAF02520207,Safety Goggles,VPTI00,SEKK26,3606700.0,USD,10000,15/08/2017,360.67,USD,395.19
04/02/2016 00:07,KQBOYBRA32705720,Stocks,SXTM39,JXGF57,849780.0,USD,6000,01/01/2017,141.63,USD,143.65
04/02/2016 00:07,MPWAKVCV93230371,Momentum Gliders,LKPN86,SRYE59,1934480.0,USD,4000,30/06/2018,483.62,USD,424.38
04/02/2016 00:07,PWNYNTCV35121576,Deku Sticks,HPTP65,HFLM11,264015.0,USD,900,25/01/2017,293.35,USD,321.96
04/02/2016 00:07,ZKRJSJUB13882627,Stocks,CBOX52,TBVE46,546960.0,USD,4000,06/10/2017,136.74,USD,123.32
04/02/2016 00:07,MMSSIDDL68668182,Stocks,SBUT62,MFJJ99,31041.0,USD,900,14/10/2017,34.49,USD,35.96
04/02/2016 00:07,TGJGCQRF89068735,Protective Pads,QCRG59,VESX21,439800.0,USD,3000,09/02/2019,146.6,USD,167.59
04/02/2016 00:07,FHEIITOX72740795,Redstone Blocks,EPZN28,CAVR54,3852400.0,USD,8000,31/08/2018,481.55,USD,523.93
04/02/2016 00:08,DCJPXIPO80320951,Stocks,MKHA46,NQJL85,3325342.86,ILS,10000,28/05/2020,41.66,USD,318.93
04/02/2016 00:08,PNVEDMRP49086442,Rings of Hunger,GIWG34,ITTS26,377455.87,BND,6000,13/09/2019,209.14,USD,59.19
04/02/2016 00:09,DSSBJEYG58089125,Light Clays,MSHS03,NCXS33,23730.0,USD,500,24/02/2017,47.46,USD,46.75
04/02/2016 00:09,YBBGIKDJ64705293,Moranth Flamers,RFZG50,ERHJ34,37698.0,USD,200,30/01/2017,188.49,USD,160.33
04/02/2016 00:09,YWRWCQLD86457854,Stocks,PQSW95,ISWT83,113112.0,USD,900,21/02/2018,737.87,MVR,114.81
04/02/2016 00:09,EXRXGLYW32264532,Stocks,MDEQ10,VIMV38,193509.0,USD,900,02/09/2017,215.01,USD,235.44
04/02/2016 00:09,DVFKEWFF42651771,Bold Hunter's Marks,FTFI87,MFJJ99,128982.0,USD,700,28/01/2017,184.26,USD,226.67
04/02/2016 00:09,FKELEIMH70319950,Hades Helms,CBOX52,ZELV96,165864596.44,UAH,10000,17/11/2019,426.68,USD,15450.08
04/02/2016 00:09,JEPKQVGV52444190,Key of Kings,HWHS51,KKZA87,5860400.0,USD,40000,01/10/2019,146.51,USD,130.26
04/02/2016 00:09,QDESYUZH36680663,Stocks,VIMV38,LIJW00,190296.0,USD,900,02/04/2018,211.44,USD,232.21
04/02/2016 00:09,RESADPYE18593379,Stocks,YFAM59,SEKK26,417000.0,USD,6000,09/05/2020,259.83,MRO,76.47
04/02/2016 00:10,YFIBGYYK98708084,Stocks,WVHK10,RQGG65,2671800.0,USD,60000,15/05/2019,44.53,USD,53.57
04/02/2016 00:10,NYYQMSNA88398892,Rings of Fire Resistance,MRAH32,DBCS17,195317.37,CDF,4000,31/10/2018,230.11,USD,53.64
04/02/2016 00:10,JYYQWAQM42067970,Stocks,OKYS51,FYYD57,386360.0,USD,4000,27/02/2017,96.59,USD,84.9
04/02/2016 00:10,TGGFMZDS15727293,Valars,SZRJ90,KKGY69,115060.0,USD,400,13/11/2018,287.65,USD,275.98
04/02/2016 00:10,IDSUCXCW11550766,Orcarinas of Time,WVHK10,PIFN94,132580.0,USD,700,29/10/2021,189.4,USD,206.83
04/02/2016 00:11,SKCGTCPD29158546,Stocks,BMRZ75,NCXS33,116582.02,DKK,800,26/06/2020,30.25,PEN,165.08
04/02/2016 00:11,SFBTSCEQ34080944,Feedbags,SRYE59,SUOX82,700588.98,NAD,5000,07/03/2017,104.91,USD,117.98
04/02/2016 00:11,URSPTDTB20171303,Berserk Genes,VVXA11,CVMG22,28735.03,GYD,100,05/09/2017,68.68,USD,241.69
04/02/2016 00:11,UBGALXRR99261404,Stocks,ZBIO05,QLCE04,14954.0,USD,100,20/11/2017,149.54,USD,165.41
04/02/2016 00:11,NZAGQOAU94295310,Float Stones,YTAI13,SXTM39,768559.08,BAM,9000,22/09/2020,287.43,USD,68.07
04/02/2016 00:11,CHLVXFBJ65518310,Azath Houses,AGBH66,TFLS35,21420.0,USD,400,12/12/2020,433.03,TOP,49.77
04/02/2016 00:11,DBMURWKY90551064,Stocks,UWUK72,INIL60,162900.0,USD,3000,10/07/2021,54.3,USD,62.78
04/02/2016 00:11,CNPWTJHP40186584,Chakra Puppets,ZBIO05,MKHA46,3302600.0,USD,10000,03/03/2020,330.26,USD,366.67
04/02/2016 00:12,YABPAIGW65718069,Stocks,WIZJ73,WVHK10,3791700.0,USD,30000,11/05/2021,126.39,USD,137.27
04/02/2016 00:12,PKUHAALX06485715,Curiel Greens,QBVN33,VPTI00,39488800.0,USD,80000,17/01/2020,148.48,BND,464.05
04/02/2016 00:12,GKWFFVQK18047217,Dragon Medallions,AHMZ79,RNZB01,397540.0,USD,2000,07/05/2017,2363.38,IQD,223.99
04/02/2016 00:12,IVDTLMTA12265854,Super Soldier Serums,GYWU23,YOQG45,52145.0,USD,500,08/11/2019,104.29,USD,117.74
04/02/2016 00:12,TWDGGXLD06507635,SMILEs,DREA89,WVHK10,890720.0,USD,4000,10/05/2021,222.68,USD,213.88
04/02/2016 00:12,VGAOVFNF47493126,Naknadan Shrines,ISWT83,ZBIO05,171792.0,USD,800,11/08/2020,214.74,USD,226.62
04/02/2016 00:12,HJZFCFNZ18929854,Zoni Vessels,VXSM31,WVEI17,732300.0,USD,5000,20/01/2017,146.46,USD,127.67
04/02/2016 00:13,OFHGVEYG23843458,Dragon Scale Mail,EPZN28,CAVR54,250392.0,USD,600,10/06/2021,417.32,USD,381.69
04/02/2016 00:13,YARFLEVD47579555,Stocks,MDEQ10,NFAH30,279900.0,USD,2000,10/11/2018,139.95,USD,152.44
04/02/2016 00:13,LCFIOPGV71577427,Stocks,OHKH76,NFAH30,55980.0,USD,400,21/10/2018,139.95,USD,145.75
