dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
26/07/2011 00:00,SFEHTODA98198027,Stalkers,CAVR54,TKVF94,115059.0,USD,300,25/06/2015,33342.76,MUR,419.8
26/07/2011 00:00,UJEQXYAP56737871,Stocks,PNFK78,IJPI82,41988.0,USD,300,02/09/2016,139.96,USD,128.81
26/07/2011 00:00,PMWITYHF39558742,Thermal Regulation Suppositories,DREA89,ZVEN26,1078880.0,USD,4000,27/12/2016,269.72,USD,307.13
26/07/2011 00:00,NWRKPHOP03599832,Stocks,ZFHD93,FGVK43,3885.0,USD,100,12/07/2012,38.85,USD,33.63
26/07/2011 00:01,NPIQGNZS77080920,Stocks,EWUY52,DVVB31,2059110.0,USD,9000,27/07/2015,228.79,USD,218.94
26/07/2011 00:01,PTBYLDZN34826789,Piranha Plants,KKGI60,HNLV68,2032260.0,USD,6000,25/05/2014,338.71,USD,355.08
26/07/2011 00:01,XOTDEQAU68929959,Stocks,WVEI17,HWHS51,20898.0,USD,100,22/02/2014,208.98,USD,188.37
26/07/2011 00:02,PGFUOSQE70021273,Javelins,KRRO64,QHXJ50,788460.0,USD,3000,30/04/2012,262.82,USD,307.66
26/07/2011 00:02,BUPWZQPL68524223,Stocks,VESX21,WWNS72,828950.44,BYR,500,12/07/2014,195.27,USD,1569.88
26/07/2011 00:02,PUDEWQPP89437626,Stocks,SHXQ48,IIZF28,1174276.68,GBP,1000,18/08/2012,114.81,USD,998.6
26/07/2011 00:03,TYPGOSAD87054043,Stocks,WYFO79,WVHK10,514000.0,USD,5000,07/09/2014,102.8,USD,96.3
26/07/2011 00:03,FPWTHPUG88628749,Stocks,GYWU23,ESPL27,3100400.0,USD,40000,14/07/2015,77.51,USD,74.99
26/07/2011 00:03,SGOARIOJ24507236,Moloko Plus,GYWU23,BPLN25,117727.02,JOD,700,13/08/2013,62.11,USD,156.61
26/07/2011 00:03,ZQRTGCII21618124,Rings of Conflict,BPLN25,KUWI70,2417490.0,USD,9000,17/04/2015,268.61,USD,277.86
26/07/2011 00:03,LSWZKMOR69045913,Potions of Sickness,SUOX82,DREA89,1651160.0,USD,7000,06/05/2013,235.88,USD,252.4
26/07/2011 00:03,QNLBPBPU06656602,Samehadas,NCXS33,ZMLP81,162506513.36,BDT,80000,24/09/2014,243.79,USD,2154.09
26/07/2011 00:04,PWDPJCPH23999281,Stocks,ZFHD93,MYXF05,9522.0,USD,600,09/06/2014,15.87,USD,15.31
26/07/2011 00:04,SDTGOIJJ62724156,Vagyrisk Claws,VGYT30,SHXQ48,137222.41,SRD,500,03/10/2016,407.87,LYD,232.56
26/07/2011 00:05,JLNXAKHS13507621,Stocks,KUWI70,EIWJ22,1120700.0,USD,10000,06/06/2016,112.07,USD,121.74
26/07/2011 00:05,KFNDWRDL46860544,Loadstones,WWNS72,TYAE14,81550.0,USD,500,05/05/2015,163.1,USD,133.25
26/07/2011 00:05,IUUWGZWT39960065,Arm Nanoblades,CMOI26,OHKH76,398028.67,LKR,400,05/08/2014,529.97,USD,938.67
26/07/2011 00:05,BXCNCKWJ15383697,Misty Seeds,FTFI87,TQSJ85,91655.0,USD,500,07/05/2015,183.31,USD,175.4
26/07/2011 00:06,PBWLEKNH09478329,Stocks,BDBU00,ORQH73,8669100.0,USD,30000,30/09/2012,6238.11,ARS,279.63
26/07/2011 00:06,QIMEOXAQ57661473,Stocks,EDYH00,QWOA67,728904.93,FJD,300,01/08/2014,10378.58,XCD,2252.12
26/07/2011 00:06,RWOKEOHR38381573,Gauntlets of Zeus,TRFG21,FDWI64,1379538.12,UAH,500,23/02/2014,87.59,USD,2929.9
26/07/2011 00:06,VTQXPSKH44151719,Stocks,RNZB01,QBAP68,9025.0,USD,500,24/07/2015,18.05,USD,19.12
26/07/2011 00:07,KTZTFAOP80057607,Dino Disks,YOQG45,MHFC34,6063.0,USD,100,03/01/2013,60.63,USD,68.11
26/07/2011 00:08,NKLUJOAW06627451,Owls of Athena,HPTP65,WIZJ73,902893.38,MGA,800,07/08/2014,1041.12,SHP,1142.28
26/07/2011 00:08,VRGFDUAA34067743,Stocks,QOKP03,CAVR54,19983440.31,PAB,9000,05/04/2013,154.19,USD,1931.88
26/07/2011 00:08,PZGZOBSZ65976319,Stocks,OUNH49,UFAY59,59156.0,USD,400,01/11/2013,147.89,USD,124.49
26/07/2011 00:08,GPCXCTLA94487599,Nanotech Crates,JZTC69,EDYH00,231042.0,USD,700,23/09/2016,330.06,USD,344.88
26/07/2011 00:09,HWGRIDSQ12438345,Stocks,VVXA11,BBJG05,6250500.0,USD,30000,20/08/2012,208.35,USD,230.45
26/07/2011 00:10,WKGQCTFP59941478,Stocks,SMYT95,VKMV12,807730.0,USD,7000,17/03/2012,115.39,USD,130.89
26/07/2011 00:10,WMOCBQKT91170095,Lucky Cat Paws,HYSJ42,SFZS08,860240.0,USD,4000,13/12/2015,215.06,USD,189.89
26/07/2011 00:10,XWRJHQOP76630753,Stocks,QWOA67,FORM54,116400.0,USD,4000,18/10/2012,29.1,USD,30.59
26/07/2011 00:10,YUBEEGPR39196617,Stocks,SAAM06,HYSJ42,179221.0,USD,700,13/06/2015,256.03,USD,280.74
26/07/2011 00:10,ETWTUTHP38698166,Stocks,NFAH30,HYSJ42,580327.84,SGD,400,21/11/2015,256.03,USD,1376.35
26/07/2011 00:11,WJNDXBBD46998839,Metal Knight Units,VTKE98,FTFI87,945.0,USD,100,08/11/2016,9.45,USD,8.37
26/07/2011 00:11,OBWGGTKX08003031,Stocks,DBCS17,NQJL85,7485.0,USD,100,04/03/2015,74.85,USD,65.87
26/07/2011 00:11,YSQSHISH57825149,Stocks,RJCA92,ZELV96,1969100.0,USD,70000,18/01/2012,28.13,USD,27.71
26/07/2011 00:11,NHNHSGFK77221377,Stocks,KKZA87,TRFG21,10041.41,JMD,4000,04/02/2012,3.12,USD,2.19
26/07/2011 00:11,UPIIZPDX07791344,Stocks,QWOA67,TRFG21,6024.28,AWG,200,24/06/2015,3.12,USD,36.62
26/07/2011 00:11,EFJAPUZN65680782,Stocks,IBLA29,YSSR29,5057.0,USD,100,22/01/2013,50.57,USD,58.99
26/07/2011 00:12,GNIYXBJH91643818,Stocks,DOGG07,HNLV68,891400.0,USD,10000,03/01/2015,89.14,USD,85.17
26/07/2011 00:12,OFMIFILN48756082,Daenarians,CBOX52,BBAX06,4205600.0,USD,80000,06/04/2013,52.57,USD,57.34
26/07/2011 00:12,HGAHIJHX06698401,Rings of Free Action,QXFF29,QOKP03,112968.0,USD,400,28/08/2014,282.42,USD,305.04
26/07/2011 00:12,ZHGCRLAC67513574,Stocks,UFAY59,ZBIO05,1485000.0,USD,60000,23/04/2012,24.75,USD,21.26
26/07/2011 00:12,ZVSIMJSW74897871,Moranth Shapers,IIZF28,ERHJ34,4959000.0,USD,50000,22/07/2012,837.94,GMD,92.0
26/07/2011 00:13,SZPDFXCJ25158546,Stocks,CIXF70,ISWT83,1066480.0,USD,8000,02/07/2015,8805.57,PHP,122.2
26/07/2011 00:13,VTNNYCBT30331149,Stocks,WWNS72,BDBU00,2776917.66,MGA,5000,10/04/2013,122.28,USD,637.46
26/07/2011 00:14,JIEHCVXQ97792452,Stocks,QODV38,QMZU44,75955.0,USD,500,10/12/2012,151.91,USD,173.93
26/07/2011 00:15,AZKYHQHV19715750,Stocks,YWMD69,WWNS72,76114683.84,LRD,80000,03/04/2013,195.27,USD,847.14
26/07/2011 00:16,IGTFIYGY13235155,Stocks,TVQQ54,YTAI13,10911.0,USD,100,13/10/2015,109.11,USD,100.46
26/07/2011 00:16,DTRDFQHL05658055,Books of Vishanti,IBLA29,QAZT26,9788084.46,STD,9000,08/04/2014,187.55,USD,1255.23
26/07/2011 00:17,WAGCSFMA04271333,Amulets Versus Poison,CQPJ57,PJKH65,529900.0,USD,7000,31/07/2015,75.7,USD,80.83
26/07/2011 00:17,MOZWFWTQ71435964,Limit Break Manuals,AYIH50,HSWX88,2648743.2,JMD,20000,07/11/2012,37.22,CDF,157.44
26/07/2011 00:17,IGRGRUVJ67021664,Stocks,CBOX52,AWYB85,116608.0,USD,800,22/05/2016,145.76,USD,126.81
26/07/2011 00:17,MLZWSTHJ04085423,Stocks,UACN81,RJUD59,76800.0,USD,8000,15/05/2012,9.6,USD,10.82
26/07/2011 00:17,YDDRWBOL57757918,Stocks,BMRZ75,OKYS51,31220.0,USD,2000,27/08/2013,15.61,USD,13.8
26/07/2011 00:18,YVQNGYAZ40720970,Stocks,VLJL11,RJUD59,128912.64,MWK,2000,04/02/2013,9.6,USD,62.11
26/07/2011 00:18,YXKLGKEU36689791,Keys of the Ram,UFAY59,BBAX06,2739690.0,USD,9000,18/02/2015,304.41,USD,279.03
26/07/2011 00:18,GWRLFIZV10434518,Magic Markers,FGQR22,WWNS72,6369600.0,USD,30000,10/01/2014,212.32,USD,230.06
26/07/2011 00:19,QANXCNQB76322586,Meat Sticks,CMZC67,SFZS08,89336.0,USD,400,03/04/2015,223.34,USD,224.39
26/07/2011 00:19,AMVIBEHV40750217,Stocks,VLJL11,ERHJ34,610908.77,CNY,400,27/03/2013,220.16,USD,1408.62
26/07/2011 00:20,SOXJUVAM81497861,Stocks,SBUT62,QMZU44,45573.0,USD,300,27/10/2013,151.91,USD,170.56
26/07/2011 00:20,VOEPJLJW94133881,Mirrors of Erised,JVHD93,CQPJ57,3924729.76,PAB,700,25/02/2014,389.35,USD,6191.45
26/07/2011 00:20,JLTHUOZL33495568,Meow Meow Beans,QETH27,UEVD88,168291552.52,ZWD,70000,22/01/2016,452.83,USD,2323.17
26/07/2011 00:20,KYKDUPGC63130765,Stocks,ZBIO05,VAHJ53,32466.0,USD,600,08/02/2015,54.11,USD,48.73
26/07/2011 00:20,MYMHPIDK81284072,Stocks,MFZY76,HYSJ42,1024120.0,USD,4000,15/12/2014,31115.81,GNF,283.13
26/07/2011 00:21,LUGXMJMX39852384,Dragon Balls,HHOA99,RFZG50,708400.0,USD,7000,07/07/2016,101.2,USD,81.81
26/07/2011 00:21,UYKHBIGN77589001,Marvins,GSTD71,WHPS18,67190.0,USD,1000,26/09/2016,67.19,USD,75.71
26/07/2011 00:21,OHLXMYBG28557760,Razor Fangs,DBCS17,YSSR29,117044.76,MGA,1000,02/04/2016,186.9,ANG,95.63
26/07/2011 00:21,TYWPUZNR65518500,Pressures,TVQQ54,SWGF93,729483.15,FKP,200,13/09/2012,430.77,USD,3803.65
26/07/2011 00:21,DBDSTXEN07140475,Falco Disks,KKZA87,CBOX52,52302.0,USD,300,29/08/2012,867.52,XOF,169.1
26/07/2011 00:22,KSYRABVV46806019,Magic Whistles,HXDA52,PJKH65,74768.0,USD,400,06/05/2013,186.92,USD,160.4
26/07/2011 00:22,GBMOXHSU65581399,Protect Drinks,SBUT62,YTAI13,486852.98,PYG,300,12/05/2012,181.52,USD,1472.55
26/07/2011 00:22,QSLLFQNZ58983333,Tarkartan Blades,SZRJ90,WHPS18,136272.0,USD,800,07/03/2015,170.34,USD,198.55
26/07/2011 00:22,MMPBVYQH93710826,Stocks,WHPS18,FAWI50,84195.0,USD,300,01/11/2016,280.65,USD,309.26
26/07/2011 00:22,XBMPXWRZ80507753,Stocks,BPLN25,TRFG21,2808.0,USD,900,05/07/2016,3.12,USD,2.9
26/07/2011 00:23,JYURYMXM34960915,Stocks,SBUT62,RLZK87,413700.0,USD,2000,22/06/2012,206.85,USD,202.83
26/07/2011 00:24,UJSMYESF99382435,Smoke Balls,MHFC34,QODV38,4220160.0,USD,8000,14/02/2015,527.52,USD,489.14
26/07/2011 00:24,PKOUWTZK55705339,Dragon Scale Mail,HHOA99,CAVR54,1334546.65,SVC,600,12/02/2014,546.39,USD,2522.11
26/07/2011 00:24,YXBQXMNQ32020547,Naryas,BPLN25,ISWT83,4296800.0,USD,20000,30/09/2016,214.84,USD,229.52
26/07/2011 00:24,UEKSVXPZ03789678,Stocks,SXHU74,UHOG52,55072.17,GEL,300,04/09/2013,32.76,JMD,199.19
26/07/2011 00:24,HVFDYWYZ31264635,Stocks,YLGZ72,INIL60,6782.0,USD,200,29/12/2016,33.91,USD,27.01
26/07/2011 00:25,NJEDXNQA44594329,Joy Cans,GZED20,ZEHM52,112048.0,USD,400,05/12/2014,280.12,USD,327.82
26/07/2011 00:25,LITNAZDW73011733,Tortures,RJCA92,DVVB31,1307400.0,USD,30000,20/05/2015,43.58,USD,47.46
26/07/2011 00:25,HDISSSAO28897393,Stocks,EPZN28,QWOA67,160013.0,USD,700,06/02/2012,228.59,USD,254.64
26/07/2011 00:25,DTMRAPVW81239420,Stocks,CAVR54,LAUA80,11107170.55,DJF,7000,16/08/2015,176.05,USD,1540.21
26/07/2011 00:25,YZMFFBWL61399424,Rings of Polymorph Control,HWHS51,SMYT95,9831411.22,SDG,9000,29/03/2012,1454.49,BDT,1146.96
26/07/2011 00:25,XCTQOENP54517026,Stocks,DILF10,SFEO61,1592169.81,LYD,30000,12/01/2012,18.28,SEK,58.19
26/07/2011 00:25,MEMTXLWW73955612,Stocks,SHXQ48,QXFF29,265090.0,USD,7000,20/01/2016,37.87,USD,34.06
26/07/2011 00:26,RQAJXMDJ15744986,Ruby Slippers,QWOA67,FYYD57,35665.0,USD,500,24/08/2015,71.33,USD,59.27
26/07/2011 00:26,KUNHFMMH88463822,Magic Flute,VVXA11,AHMZ79,2200709.7,DKK,5000,25/11/2016,341.46,USD,434.73
26/07/2011 00:27,FEKXRJGU99899750,Rings of Protection from Shape Changers,HWJF09,QCRG59,1242840.0,USD,4000,16/06/2013,310.71,USD,276.65
26/07/2011 00:27,JOTVECYY78700196,Stocks,CVMG22,MYXF05,111090.0,USD,7000,23/03/2012,15.87,USD,17.29
26/07/2011 00:27,TWLKCJYV72849067,Stocks,VXSM31,GGLV00,14658.0,USD,600,30/03/2016,24.43,USD,23.02
26/07/2011 00:28,EPAAQJDB48464886,Stocks,NCXS33,DBCS17,9688.0,USD,100,16/05/2013,96.88,USD,107.6
