date,product,marketPrice
26/02/2016,Moloko Plus,49.62
26/02/2016,Pan-Galactic Gargle Blaster,820.31
26/02/2016,Victory Gin,52.58
26/02/2016,Vesper,282.93
26/02/2016,Duff,341.27
26/02/2016,Dark Planet Cola,109.92
26/02/2016,Slurm,125.37
26/02/2016,Nuka-cola,26.32
26/02/2016,Ent-draught,28.97
26/02/2016,Ambrosia,53.7
26/02/2016,Romulan Ale,85.91
26/02/2016,Astro Boys,2486.04
26/02/2016,Marvins,74.12
26/02/2016,K-9s,57.18
26/02/2016,Autobots,52.57
26/02/2016,Decepticons,42.77
26/02/2016,Golems,10.72
26/02/2016,Master Balls,65.94
26/02/2016,Ultra Balls,54.44
26/02/2016,T-800s,258.55
26/02/2016,T-1000s,59.86
26/02/2016,Flubbers,322.72
26/02/2016,Spyders,137.26
26/02/2016,B-4s,42.96
26/02/2016,Ultrons,241.87
26/02/2016,Ruby Slippers,46.96
26/02/2016,Catbuses,867.53
26/02/2016,Evangelions,501.29
26/02/2016,Behelits,694.06
26/02/2016,Lightsabres,12.5
26/02/2016,Devil Fruits,189.5
26/02/2016,SMILEs,245.94
26/02/2016,Cornballers,263.85
26/02/2016,Sabor de Soledad Chips,162.26
26/02/2016,Red Apple Cigarettes,334.21
26/02/2016,Wonka Bars,329.59
26/02/2016,Bags of Holding,217.33
26/02/2016,Sending Stones,1070.26
26/02/2016,Elder Wands,176.11
26/02/2016,Dornish Red,229.33
26/02/2016,Valaryian Steel Bars,196.88
26/02/2016,Dragon Eggs,446.28
26/02/2016,Cranium Inflolinks,78.77
26/02/2016,LiDAR Mark-Trackers,264.44
26/02/2016,Arm Nanoblades,570.26
26/02/2016,Replicants,5.78
26/02/2016,Venom Canisters,154.52
26/02/2016,Atium Bars,182.72
26/02/2016,Otataral Bars,21.98
26/02/2016,Night Dust,211.03
26/02/2016,Dragon Scales,260.5
26/02/2016,Teeth of the Dragon,302.82
26/02/2016,Chunin Headband,175.62
26/02/2016,Djinns,187.74
26/02/2016,Flying Brooms,9.98
26/02/2016,Flying Carpets,133.62
26/02/2016,Mjolnirs,516.09
26/02/2016,Infinity Stones,126.93
26/02/2016,Infinity Gauntlets,14.09
26/02/2016,Repulsor Beams,690.89
26/02/2016,Super Soldier Serums,104.98
26/02/2016,Vibranium Bars,615.93
26/02/2016,Adamantium Bars,249.11
26/02/2016,Mithril Bars,3.53
26/02/2016,Rune Bars,266.91
26/02/2016,True Names,84.83
26/02/2016,Sigils,120.97
26/02/2016,Strongest Potions,90.22
26/02/2016,Knightmare Frames,582.76
26/02/2016,Mirrors of Erised,308.77
26/02/2016,Pensieves,101.48
26/02/2016,Veritaserums,282.25
26/02/2016,Felix Felicis,280.44
26/02/2016,Horcuxes,137.06
26/02/2016,Philosopher Stones,155.77
26/02/2016,Sorceror Stones,19.62
26/02/2016,Dragon Balls,103.88
26/02/2016,Wind Shurikens,110.55
26/02/2016,Time Turners,283.73
26/02/2016,Moranth Burners,363.94
26/02/2016,Moranth Crackers,137.1
26/02/2016,Moranth Cussers,227.78
26/02/2016,Moranth Flamers,190.69
26/02/2016,Moranth Melters,144.1
26/02/2016,Moranth Shapers,87.21
26/02/2016,Moranth Smokers,87.39
26/02/2016,Finnests,131.88
26/02/2016,Terondais,181.53
26/02/2016,White Gold Rings,94.52
26/02/2016,Hurtloam,282.77
26/02/2016,Rare Candies,162.35
26/02/2016,PP Ups,395.33
26/02/2016,Phoenix Downs,18.01
26/02/2016,Zanpakutos,13.76
26/02/2016,Sensu Beans,213.68
26/02/2016,Namekian Spring Water,11.91
26/02/2016,Australium Bars,99.97
26/02/2016,Aether Tanks,26.04
26/02/2016,Mana Ore,82.88
26/02/2016,Dilithium Crystals,216.6
26/02/2016,Dust Cannisters,434.7
26/02/2016,Energon Cubes,725.66
26/02/2016,Jumbonium Atoms,166.76
26/02/2016,Katchin Bars,19.27
26/02/2016,Krytonite Ore,343.38
26/02/2016,Nanomachines,262.66
26/02/2016,Octiron Bars,181.79
26/02/2016,Redstone Blocks,469.53
26/02/2016,Seastone Cuffs,74.24
26/02/2016,Z-crystals,176.86
26/02/2016,Digivices,85.79
26/02/2016,Pym Particles,14.25
26/02/2016,Wild Card Virus Vials,68.64
26/02/2016,Tachyons,262.44
26/02/2016,Hope,290.74
26/02/2016,Decks of Many Things,275.92
26/02/2016,Golden Fleeces,130.17
26/02/2016,Argonaughts,475.96
26/02/2016,Vestiges,700.97
26/02/2016,Tricorders,130.36
26/02/2016,Replicators,79.79
26/02/2016,Transporters,211.73
26/02/2016,Sonic Screwdrivers,319.62
26/02/2016,Holy Grails,453.06
26/02/2016,Nails of Helena,322.16
26/02/2016,Shrouds of Turin,227.4
26/02/2016,Hoverboards,30.85
26/02/2016,Holodecks,223.95
26/02/2016,Neuralizers,132.98
26/02/2016,Symbiotes,277.69
26/02/2016,Meow Meow Beans,368.4
26/02/2016,6IV Shiny Dittos,586.49
26/02/2016,Holy Hand Grenades,209.7
26/02/2016,Alpha-Omega Bombs,1059.07
26/02/2016,Fatmans,77.88
26/02/2016,BFG 9000s,97.58
26/02/2016,Noisy Crickets,93.69
26/02/2016,Lawgivers,75.43
26/02/2016,Phasers,337.77
26/02/2016,Pulse Rifles,18.32
26/02/2016,Vorpal Swords,361.69
26/02/2016,Sausages inna bun,15.88
26/02/2016,Gundams,420.86
26/02/2016,HALs,473.76
26/02/2016,Agents,176.02
26/02/2016,Pipboys,218.47
26/02/2016,Scouters,43.84
26/02/2016,Daemons,164.46
26/02/2016,Pacts,87.49
26/02/2016,Souls,69.48
26/02/2016,Key of Kings,141.68
26/02/2016,Horns of Gondor,411.23
26/02/2016,Excalibers,21.9
26/02/2016,Thousand Sunnys,194.63
26/02/2016,Ampules,141.2
26/02/2016,Badgers,413.69
26/02/2016,Blinds,144.26
26/02/2016,Butterflys,117.28
26/02/2016,Cancellers,167.68
26/02/2016,Carpenters,237.93
26/02/2016,Centipedes,133.67
26/02/2016,Chainsaws,61.68
26/02/2016,Cocoons,135.76
26/02/2016,Drops,272.11
26/02/2016,Diverseys,102.18
26/02/2016,Fridays,115.64
26/02/2016,Full Faces,484.49
26/02/2016,Fumbles,259.73
26/02/2016,Gauntlets,349.57
26/02/2016,Javelins,280.03
26/02/2016,Lavenders,269.49
26/02/2016,Beams,16.6
26/02/2016,Pressures,347.53
26/02/2016,Rapids,132.83
26/02/2016,Reflectors,435.79
26/02/2016,Scripts,67.74
26/02/2016,Shooters,19.78
26/02/2016,Stalkers,157.36
26/02/2016,Stations,215.0
26/02/2016,Stickers,144.01
26/02/2016,Stoles,378.44
26/02/2016,Stringers,448.94
26/02/2016,Surfacers,66.67
26/02/2016,Surrounders,67.85
26/02/2016,Tasters,301.15
26/02/2016,Tortures,36.43
26/02/2016,3D Maneuver Gears,3.01
26/02/2016,Red Orbs,461.37
26/02/2016,Blue Orbs,260.31
26/02/2016,Choice Bands,81.99
26/02/2016,Choice Scarfs,34.95
26/02/2016,Choice Specs,114.86
26/02/2016,Binding Bands,109.01
26/02/2016,Damp Rocks,47.99
26/02/2016,Grip Claws,314.66
26/02/2016,Heat Rocks,11.69
26/02/2016,Icy Rocks,288.55
26/02/2016,Light Clays,46.41
26/02/2016,Smooth Rocks,415.59
26/02/2016,Terrain Extenders,252.44
26/02/2016,Mental Herbs,187.14
26/02/2016,Power Herbs,129.81
26/02/2016,White Herbs,314.96
26/02/2016,Big Roots,260.42
26/02/2016,Leftovers,242.86
26/02/2016,Shell Bells,508.64
26/02/2016,Absorb Bulbs,223.22
26/02/2016,Assault Vests,198.38
26/02/2016,Berserk Genes,66.77
26/02/2016,Cell Batteries,29.13
26/02/2016,Electric Seeds,325.25
26/02/2016,Expert Belts,395.04
26/02/2016,Grassy Seeds,16.19
26/02/2016,Life Orbs,17.51
26/02/2016,Metronomes,129.42
26/02/2016,Misty Seeds,263.72
