date,companyID,stockPrice
20/06/2018,QETH27,1.62
20/06/2018,DVVB31,92.79
20/06/2018,EMNK67,114.39
20/06/2018,KTLA69,126.27
20/06/2018,EIWJ22,28.24
20/06/2018,SFZS08,66.54
20/06/2018,YSSR29,30.89
20/06/2018,SWGF93,15.92
20/06/2018,YTAI13,194.22
20/06/2018,NGBA40,161.54
20/06/2018,CMZC67,49.69
20/06/2018,PJKH65,13.48
20/06/2018,HWHS51,192.29
20/06/2018,ZBIO05,7.79
20/06/2018,YWMD69,136.62
20/06/2018,EPZN28,53.82
20/06/2018,VAHJ53,55.62
20/06/2018,HWJF09,488.16
20/06/2018,AGBH66,105.71
20/06/2018,TFLS35,17.66
20/06/2018,VPTI00,61.83
20/06/2018,FORM54,9.32
20/06/2018,QLCE04,137.05
20/06/2018,WIZJ73,10.97
20/06/2018,UFAY59,51.38
20/06/2018,DJNE62,75.91
20/06/2018,GBEZ65,49.81
20/06/2018,SXHU74,56.16
20/06/2018,DOGG07,25.04
20/06/2018,HPTP65,114.77
20/06/2018,GIWG34,2.37
20/06/2018,QHXJ50,160.55
20/06/2018,ERHJ34,489.9
20/06/2018,ZEHM52,35.16
20/06/2018,TBVE46,146.3
20/06/2018,RJUD59,15.98
20/06/2018,PKBF70,162.73
20/06/2018,BPLN25,170.26
20/06/2018,WVEI17,79.12
20/06/2018,VESX21,315.09
20/06/2018,UWUK72,62.9
20/06/2018,SHXQ48,121.08
20/06/2018,TRFG21,3.12
20/06/2018,SEKK26,56.0
20/06/2018,EKXA24,33.38
20/06/2018,PNFK78,234.35
20/06/2018,HFLM11,135.94
20/06/2018,VIMV38,313.06
20/06/2018,DDIB11,31.64
20/06/2018,LBKT00,5.46
20/06/2018,WVHK10,128.07
20/06/2018,EWUY52,309.48
20/06/2018,UHOG52,52.51
20/06/2018,GYWU23,35.1
20/06/2018,THJF58,21.9
20/06/2018,QAZT26,449.29
20/06/2018,MEOQ86,6.63
20/06/2018,KKZA87,38.15
20/06/2018,CQPJ57,44.2
20/06/2018,SAAM06,142.2
20/06/2018,QOKP03,723.0
20/06/2018,LKPN86,80.3
20/06/2018,SFEO61,13.87
20/06/2018,OKYS51,7.45
20/06/2018,MHFC34,116.49
20/06/2018,UIKN63,151.59
20/06/2018,CIXF70,47.54
20/06/2018,WYFO79,152.51
20/06/2018,SBUT62,86.14
20/06/2018,DREA89,35.14
20/06/2018,RNZB01,5.22
20/06/2018,ZFHD93,146.34
20/06/2018,NFAH30,184.74
20/06/2018,KUWI70,9.78
20/06/2018,CVMG22,29.62
20/06/2018,HSWX88,36.31
20/06/2018,VLJL11,223.1
20/06/2018,VCSF07,37.86
20/06/2018,IIZF28,73.04
20/06/2018,VVXA11,204.56
20/06/2018,BDBU00,136.88
20/06/2018,FTFI87,516.17
20/06/2018,DNIL23,258.06
20/06/2018,ZVEN26,26.81
20/06/2018,CBOX52,486.19
