date,product,marketPrice
28/04/2015,Moloko Plus,38.76
28/04/2015,Pan-Galactic Gargle Blaster,676.14
28/04/2015,Victory Gin,72.35
28/04/2015,Vesper,333.36
28/04/2015,Duff,316.57
28/04/2015,Dark Planet Cola,89.54
28/04/2015,Slurm,157.58
28/04/2015,Nuka-cola,27.52
28/04/2015,Ent-draught,29.9
28/04/2015,Ambrosia,51.27
28/04/2015,Romulan Ale,119.99
28/04/2015,Astro Boys,2459.01
28/04/2015,Marvins,60.06
28/04/2015,K-9s,79.14
28/04/2015,Autobots,55.84
28/04/2015,Decepticons,67.91
28/04/2015,Golems,15.12
28/04/2015,Master Balls,92.22
28/04/2015,Ultra Balls,52.17
28/04/2015,T-800s,199.59
28/04/2015,T-1000s,70.44
28/04/2015,Flubbers,396.34
28/04/2015,Spyders,139.69
28/04/2015,B-4s,57.99
28/04/2015,Ultrons,213.87
28/04/2015,Ruby Slippers,55.48
28/04/2015,Catbuses,1021.56
28/04/2015,Evangelions,484.11
28/04/2015,Behelits,982.67
28/04/2015,Lightsabres,12.92
28/04/2015,Devil Fruits,188.67
28/04/2015,SMILEs,245.59
28/04/2015,Cornballers,205.87
28/04/2015,Sabor de Soledad Chips,171.17
28/04/2015,Red Apple Cigarettes,265.43
28/04/2015,Wonka Bars,269.95
28/04/2015,Bags of Holding,313.87
28/04/2015,Sending Stones,1085.29
28/04/2015,Elder Wands,203.78
28/04/2015,Dornish Red,301.76
28/04/2015,Valaryian Steel Bars,164.67
28/04/2015,Dragon Eggs,481.7
28/04/2015,Cranium Inflolinks,90.68
28/04/2015,LiDAR Mark-Trackers,290.78
28/04/2015,Arm Nanoblades,483.98
28/04/2015,Replicants,7.5
28/04/2015,Venom Canisters,118.03
28/04/2015,Atium Bars,142.55
28/04/2015,Otataral Bars,19.58
28/04/2015,Night Dust,279.29
28/04/2015,Dragon Scales,230.91
28/04/2015,Teeth of the Dragon,295.89
28/04/2015,Chunin Headband,170.16
28/04/2015,Djinns,239.52
28/04/2015,Flying Brooms,10.47
28/04/2015,Flying Carpets,122.92
28/04/2015,Mjolnirs,679.09
28/04/2015,Infinity Stones,138.49
28/04/2015,Infinity Gauntlets,11.57
28/04/2015,Repulsor Beams,576.05
28/04/2015,Super Soldier Serums,174.85
28/04/2015,Vibranium Bars,456.73
28/04/2015,Adamantium Bars,194.42
28/04/2015,Mithril Bars,2.53
28/04/2015,Rune Bars,291.08
28/04/2015,True Names,106.1
28/04/2015,Sigils,105.48
28/04/2015,Strongest Potions,91.69
