date,currency,valueInUSD
17/10/2019,AFN,19.6941
17/10/2019,ALL,1.3935
17/10/2019,DZD,5.4239
17/10/2019,AOA,5.8385
17/10/2019,ARS,11.6981
17/10/2019,AMD,8.7117
17/10/2019,AWG,4.0448
17/10/2019,AUD,58.9651
17/10/2019,AZN,5.2021
17/10/2019,BSD,5.0135
17/10/2019,BHD,5.8733
17/10/2019,BDT,6.1792
17/10/2019,BBD,47.3762
17/10/2019,BYR,5.7549
17/10/2019,BZD,8.8885
17/10/2019,BMD,1.0263
17/10/2019,BTN,5.3409
17/10/2019,BOB,47.0547
17/10/2019,BAM,0.2136
17/10/2019,BWP,4.3518
17/10/2019,BRL,9.2688
17/10/2019,GBP,11.6296
17/10/2019,BND,0.3705
17/10/2019,BGN,0.094
17/10/2019,BIF,1.3741
17/10/2019,XOF,4.795
17/10/2019,XAF,2.1627
17/10/2019,XPF,0.1588
17/10/2019,KHR,1.1195
17/10/2019,CAD,18.5387
17/10/2019,CVE,9.9571
17/10/2019,KYD,6.2491
17/10/2019,CLP,7.896
17/10/2019,CNY,8.2104
17/10/2019,COP,49.7416
17/10/2019,KMF,3.3415
17/10/2019,CDF,0.2434
17/10/2019,CRC,0.5854
17/10/2019,HRK,192.7742
17/10/2019,CUC,5.5219
17/10/2019,CUP,1.9091
17/10/2019,CZK,2.9567
17/10/2019,DKK,0.8154
17/10/2019,DJF,7.5033
17/10/2019,DOP,8.4574
17/10/2019,XCD,30.0166
17/10/2019,EGP,3.3224
17/10/2019,SVC,4.3254
17/10/2019,ETB,7.6476
17/10/2019,FKP,4.5285
17/10/2019,FJD,7.0951
17/10/2019,GMD,11.3824
17/10/2019,GEL,3.7853
17/10/2019,GHS,6.9193
17/10/2019,GIP,8.1492
17/10/2019,GTQ,0.373
17/10/2019,GNF,107.0801
17/10/2019,GYD,2.922
17/10/2019,HTG,17.6092
17/10/2019,HNL,3.5108
17/10/2019,HKD,3.3182
17/10/2019,HUF,4.0614
17/10/2019,ISK,2.1582
17/10/2019,INR,47.4406
17/10/2019,IDR,4.2375
17/10/2019,IRR,10.2052
17/10/2019,IQD,14.0908
17/10/2019,ILS,6.7006
17/10/2019,JMD,0.7509
17/10/2019,JPY,0.047
17/10/2019,JOD,1.8433
17/10/2019,KZT,2.445
17/10/2019,KES,7.0891
17/10/2019,KWD,3.3086
17/10/2019,KGS,4.7633
17/10/2019,LAK,3.0571
17/10/2019,LBP,11.7218
17/10/2019,LSL,3.3418
17/10/2019,LRD,4.9437
17/10/2019,LYD,19.1093
17/10/2019,MOP,1.2939
17/10/2019,MKD,3.5345
17/10/2019,MGA,6.1162
17/10/2019,MWK,5.6669
17/10/2019,MYR,35.887
17/10/2019,MVR,5.4352
17/10/2019,MRO,3.0977
17/10/2019,MUR,74.2672
17/10/2019,MXN,8.7258
17/10/2019,MDL,6.3599
17/10/2019,MNT,0.0591
17/10/2019,MAD,1.4003
17/10/2019,MZN,5.6153
17/10/2019,MMK,4.1697
17/10/2019,ANG,7.0106
17/10/2019,NAD,1.4349
17/10/2019,NPR,1.1231
17/10/2019,NZD,1.7031
17/10/2019,NIO,2.1664
17/10/2019,NGN,0.1546
17/10/2019,KPW,1.7802
17/10/2019,NOK,1.0061
17/10/2019,OMR,4.5858
17/10/2019,PKR,12.8037
17/10/2019,PAB,12.3309
17/10/2019,PGK,3.5897
17/10/2019,PYG,6.9184
17/10/2019,PEN,0.3413
17/10/2019,PHP,132.6346
17/10/2019,PLN,0.3542
17/10/2019,QAR,2.5189
17/10/2019,RON,2.0822
17/10/2019,RUB,7.6776
17/10/2019,RWF,5.7134
17/10/2019,WST,2.8728
17/10/2019,STD,3.9222
17/10/2019,SAR,4.1947
17/10/2019,RSD,0.7772
17/10/2019,SCR,3.0151
17/10/2019,SLL,2.0947
17/10/2019,SGD,6.5846
17/10/2019,SBD,8.7002
17/10/2019,SOS,1.9648
17/10/2019,ZAR,5.2643
17/10/2019,KRW,0.1939
17/10/2019,LKR,1.5621
17/10/2019,SHP,4.0029
17/10/2019,SDG,7.8155
17/10/2019,SRD,3.3265
17/10/2019,SZL,4.8608
17/10/2019,SEK,4.1803
17/10/2019,CHF,9.6857
17/10/2019,SYP,4.6536
17/10/2019,TWD,337.7343
17/10/2019,TZS,11.7287
17/10/2019,THB,1.2119
17/10/2019,TOP,7.7556
17/10/2019,TTD,4.79
17/10/2019,TND,3.9602
17/10/2019,TRY,0.5002
17/10/2019,TMM,4.9149
17/10/2019,USD,1
17/10/2019,UGX,8.9443
17/10/2019,UAH,36.108
17/10/2019,UYU,46.5435
17/10/2019,AED,0.9697
17/10/2019,VUV,37.3878
17/10/2019,VEB,0.7976
17/10/2019,VND,5.2827
17/10/2019,YER,6.6693
17/10/2019,ZMK,6.1141
17/10/2019,ZWD,4.6346
