date,currency,valueInUSD
02/11/2011,AFN,10.3876
02/11/2011,ALL,1.9274
02/11/2011,DZD,3.5038
02/11/2011,AOA,6.793
02/11/2011,ARS,21.7023
02/11/2011,AMD,12.7732
02/11/2011,AWG,8.3649
02/11/2011,AUD,76.341
02/11/2011,AZN,6.0739
02/11/2011,BSD,5.0741
02/11/2011,BHD,3.1953
02/11/2011,BDT,8.2102
02/11/2011,BBD,90.74
02/11/2011,BYR,7.5571
02/11/2011,BZD,5.908
02/11/2011,BMD,1.05
02/11/2011,BTN,8.0881
02/11/2011,BOB,35.0696
02/11/2011,BAM,0.3905
02/11/2011,BWP,2.7672
02/11/2011,BRL,11.7372
02/11/2011,GBP,10.1508
02/11/2011,BND,0.4095
02/11/2011,BGN,0.1166
02/11/2011,BIF,1.5274
02/11/2011,XOF,4.9568
02/11/2011,XAF,4.4811
02/11/2011,XPF,0.3429
02/11/2011,KHR,2.9627
02/11/2011,CAD,22.684
02/11/2011,CVE,10.1427
02/11/2011,KYD,6.9571
02/11/2011,CLP,7.9837
02/11/2011,CNY,6.1079
02/11/2011,COP,67.6399
02/11/2011,KMF,5.314
02/11/2011,CDF,0.2229
02/11/2011,CRC,1.1365
02/11/2011,HRK,117.0682
02/11/2011,CUC,5.1566
02/11/2011,CUP,2.6966
02/11/2011,CZK,5.3622
02/11/2011,DKK,1.4518
02/11/2011,DJF,8.812
02/11/2011,DOP,7.6678
02/11/2011,XCD,36.7107
02/11/2011,EGP,5.7472
02/11/2011,SVC,4.424
02/11/2011,ETB,12.7501
02/11/2011,FKP,8.6378
02/11/2011,FJD,9.9493
02/11/2011,GMD,9.0234
02/11/2011,GEL,4.352
02/11/2011,GHS,9.3446
02/11/2011,GIP,7.0489
02/11/2011,GTQ,0.7053
02/11/2011,GNF,118.613
02/11/2011,GYD,3.6898
02/11/2011,HTG,29.3412
02/11/2011,HNL,2.2782
02/11/2011,HKD,4.1788
02/11/2011,HUF,2.7942
02/11/2011,ISK,3.3249
02/11/2011,INR,34.6749
02/11/2011,IDR,5.0109
02/11/2011,IRR,10.74
02/11/2011,IQD,10.1329
02/11/2011,ILS,8.8126
02/11/2011,JMD,0.7636
02/11/2011,JPY,0.0468
02/11/2011,JOD,2.675
02/11/2011,KZT,3.9406
02/11/2011,KES,6.0267
02/11/2011,KWD,6.3756
02/11/2011,KGS,7.959
02/11/2011,LAK,4.885
02/11/2011,LBP,9.078
02/11/2011,LSL,2.3163
02/11/2011,LRD,4.7514
02/11/2011,LYD,11.112
02/11/2011,MOP,0.9397
02/11/2011,MKD,4.5986
02/11/2011,MGA,3.8918
02/11/2011,MWK,6.632
02/11/2011,MYR,55.5449
02/11/2011,MVR,7.9931
02/11/2011,MRO,3.1138
02/11/2011,MUR,85.6361
02/11/2011,MXN,7.7981
02/11/2011,MDL,7.4156
02/11/2011,MNT,0.1732
02/11/2011,MAD,2.3608
02/11/2011,MZN,5.8836
02/11/2011,MMK,2.9266
02/11/2011,ANG,8.1791
02/11/2011,NAD,2.4575
02/11/2011,NPR,1.3578
02/11/2011,NZD,2.4594
02/11/2011,NIO,1.6791
02/11/2011,NGN,0.1462
02/11/2011,KPW,2.254
02/11/2011,NOK,1.1518
02/11/2011,OMR,4.3139
02/11/2011,PKR,10.1634
02/11/2011,PAB,13.7074
02/11/2011,PGK,2.3382
02/11/2011,PYG,8.9031
02/11/2011,PEN,0.223
02/11/2011,PHP,62.7926
02/11/2011,PLN,0.1967
02/11/2011,QAR,3.2197
02/11/2011,RON,1.5027
02/11/2011,RUB,16.0881
02/11/2011,RWF,6.4374
02/11/2011,WST,2.7513
02/11/2011,STD,5.4306
02/11/2011,SAR,7.2527
02/11/2011,RSD,1.1187
02/11/2011,SCR,3.6073
02/11/2011,SLL,2.938
02/11/2011,SGD,5.7211
02/11/2011,SBD,9.4673
02/11/2011,SOS,2.9641
02/11/2011,ZAR,4.8715
02/11/2011,KRW,0.2738
02/11/2011,LKR,1.9163
02/11/2011,SHP,3.9826
02/11/2011,SDG,6.8161
02/11/2011,SRD,7.3052
02/11/2011,SZL,5.2018
02/11/2011,SEK,4.2451
02/11/2011,CHF,7.9758
02/11/2011,SYP,4.5027
02/11/2011,TWD,468.2418
02/11/2011,TZS,9.7236
02/11/2011,THB,0.9793
02/11/2011,TOP,7.3052
02/11/2011,TTD,4.4685
02/11/2011,TND,5.5616
02/11/2011,TRY,0.6654
02/11/2011,TMM,3.745
02/11/2011,USD,1
02/11/2011,UGX,9.7161
02/11/2011,UAH,28.7697
02/11/2011,UYU,45.6155
02/11/2011,AED,1.2544
02/11/2011,VUV,26.7782
02/11/2011,VEB,1.7624
02/11/2011,VND,6.8187
02/11/2011,YER,7.4447
02/11/2011,ZMK,5.6525
02/11/2011,ZWD,5.3044
