dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
30/08/2018 00:00,NEPWFVKP84993476,Stocks,PQSW95,QAZT26,1431720.0,USD,4000,01/09/2021,357.93,USD,329.76
30/08/2018 00:00,YAUQMZKU78721090,Argonaughts,KRXZ15,GYWU23,4245570.0,USD,9000,23/05/2021,471.73,USD,379.38
30/08/2018 00:00,ITNNPORH50482780,Pandora Boxes,XHYN07,VIMV38,23628000.0,USD,80000,08/08/2022,295.35,USD,279.75
30/08/2018 00:00,CBTKMXZX41184959,Stocks,WHPS18,BBJG05,43725.0,USD,300,07/05/2022,145.75,USD,146.97
30/08/2018 00:00,NUFUOPXL26148963,Speed Boots,CMZC67,VVBY18,675360.0,USD,6000,06/03/2023,112.56,USD,106.6
30/08/2018 00:00,ANUHJXUL51007627,Platinum Bolts,QBVN33,GYWU23,1532200.0,USD,5000,04/12/2022,511.66,NZD,271.25
30/08/2018 00:00,QBDVKFFD70868222,Pokeballs,KKGY69,OUNH49,41728.62,AWG,100,26/05/2022,388.34,FKP,432.59
30/08/2018 00:01,ZPNISSMN73074296,Stocks,XRBV61,ORQH73,12366500.0,USD,50000,12/07/2020,247.33,USD,283.52
30/08/2018 00:01,ONMZQTSF55855957,Gold Dust,RQGG65,QBVN33,4973400.0,USD,90000,14/09/2022,55.26,USD,50.18
30/08/2018 00:01,YQITHFSR09241221,Stocks,CUVZ50,AHMZ79,565120.0,USD,4000,05/11/2022,141.28,USD,127.96
30/08/2018 00:01,ZGCDBDLM40600474,Naryas,DNIL23,ISWT83,99080.0,USD,500,18/03/2019,198.16,USD,222.16
30/08/2018 00:01,WUWAMKYT11770719,Stocks,KKGY69,TQSJ85,6026040.0,USD,9000,22/09/2023,669.56,USD,618.9
30/08/2018 00:01,NPCJTFZN25156113,Stocks,HYSJ42,CIXF70,13680.0,USD,300,20/09/2023,45.6,USD,46.14
30/08/2018 00:01,ZRBKEOYY33055190,Stocks,PJKH65,QMZU44,1337720.27,GEL,3000,26/09/2020,100.17,USD,353.18
30/08/2018 00:01,WGMRHNPY30490909,Sonic Screwdrivers,VVXA11,PVAZ61,936195.47,MRO,500,12/08/2019,623.32,USD,2021.92
30/08/2018 00:01,ETDGLJWX16210684,Soma Drops,NGBA40,OCQF34,2095500.0,USD,30000,06/02/2019,69.85,USD,64.84
30/08/2018 00:02,TRBFCZGA35820668,Stocks,YCZA59,HFLM11,27057793.88,TZS,20000,24/02/2023,727.39,SAR,1200.51
30/08/2018 00:02,AKXSEAVO38542795,Stocks,QETH27,IZTD25,31800.89,XAF,500,16/12/2023,23.82,USD,65.13
30/08/2018 00:02,YBAPLUDV23635931,Pokedexes,YTAI13,HXDA52,12322200.0,USD,60000,04/05/2020,205.37,USD,228.35
30/08/2018 00:02,NZLUXQPM81461088,Stocks,UHOG52,MHFC34,5931500.0,USD,50000,28/07/2019,118.63,USD,128.52
30/08/2018 00:02,INKKPHXS24525467,Stocks,ZNQA84,SAAM06,626040.0,USD,4000,14/05/2019,1846.05,PKR,145.59
30/08/2018 00:02,QEZEPQXI14573401,Steel Soul Sake,AMBT33,WHPS18,5218800.0,USD,60000,10/06/2019,86.98,USD,94.56
30/08/2018 00:02,FVZLXDCM55608291,Stocks,RQGG65,NCXS33,631330.0,USD,7000,29/04/2023,90.19,USD,75.21
30/08/2018 00:02,ZIDRDGPH47168193,Stocks,DREA89,NCXS33,27057.0,USD,300,12/06/2022,90.19,USD,88.36
30/08/2018 00:03,ODVEGMDM07076930,Stocks,NGBA40,DREA89,12756.0,USD,400,17/05/2022,31.89,USD,27.26
30/08/2018 00:03,TRHWQYWD90717761,Keys of Orthanc,CVMG22,KRXZ15,545873.08,ISK,2000,11/05/2023,109.71,USD,258.08
30/08/2018 00:03,VPJGYZVC03349665,Vilyas,LWGE44,IIZF28,151522.0,USD,700,20/12/2022,216.46,USD,184.03
30/08/2018 00:03,VGJLDAHC32409178,Rings of Conflict,JCWS17,KUWI70,182861.0,USD,700,13/02/2020,261.23,USD,292.86
30/08/2018 00:03,KZZOOGZU10296249,Hare Disks,AHMZ79,LIIS96,1900520.54,SVC,6000,17/02/2019,24.87,BND,280.24
30/08/2018 00:03,JXMBDEVU68404473,Devil Fruits,PVAZ61,TGZI54,1527030.0,USD,9000,23/09/2023,169.67,USD,174.97
30/08/2018 00:03,LTQIVPSL40620044,Mermaid Coins,PIFN94,FAWI50,82265.78,XAF,500,26/11/2019,61.62,USD,200.15
