date,currency,valueInUSD
06/07/2011,AFN,10.4079
06/07/2011,ALL,1.9196
06/07/2011,DZD,3.858
06/07/2011,AOA,6.2066
06/07/2011,ARS,22.4376
06/07/2011,AMD,11.7638
06/07/2011,AWG,9.403
06/07/2011,AUD,68.1337
06/07/2011,AZN,6.9212
06/07/2011,BSD,5.7364
06/07/2011,BHD,3.2612
06/07/2011,BDT,8.4883
06/07/2011,BBD,92.1021
06/07/2011,BYR,8.2982
06/07/2011,BZD,6.055
06/07/2011,BMD,1.2485
06/07/2011,BTN,8.4555
06/07/2011,BOB,34.4871
06/07/2011,BAM,0.3636
06/07/2011,BWP,3.49
06/07/2011,BRL,10.8217
06/07/2011,GBP,10.3956
06/07/2011,BND,0.3447
06/07/2011,BGN,0.117
06/07/2011,BIF,1.4664
06/07/2011,XOF,4.8909
06/07/2011,XAF,4.3684
06/07/2011,XPF,0.3391
06/07/2011,KHR,3.0028
06/07/2011,CAD,23.2889
06/07/2011,CVE,9.5846
06/07/2011,KYD,7.0498
06/07/2011,CLP,8.4572
06/07/2011,CNY,7.0572
06/07/2011,COP,70.0521
06/07/2011,KMF,4.7981
06/07/2011,CDF,0.2187
06/07/2011,CRC,1.2661
06/07/2011,HRK,125.4933
06/07/2011,CUC,5.3748
06/07/2011,CUP,2.3747
06/07/2011,CZK,4.9787
06/07/2011,DKK,1.3494
06/07/2011,DJF,8.9193
06/07/2011,DOP,7.384
06/07/2011,XCD,43.7709
06/07/2011,EGP,5.6033
06/07/2011,SVC,4.1176
06/07/2011,ETB,11.2777
06/07/2011,FKP,8.1234
06/07/2011,FJD,10.2487
06/07/2011,GMD,8.269
06/07/2011,GEL,4.6156
06/07/2011,GHS,9.9335
06/07/2011,GIP,7.2739
06/07/2011,GTQ,0.6704
06/07/2011,GNF,117.6489
06/07/2011,GYD,4.0994
06/07/2011,HTG,30.4803
06/07/2011,HNL,2.3071
06/07/2011,HKD,3.9553
06/07/2011,HUF,2.7369
06/07/2011,ISK,2.861
06/07/2011,INR,33.6159
06/07/2011,IDR,5.0293
06/07/2011,IRR,10.191
06/07/2011,IQD,10.4394
06/07/2011,ILS,9.4778
06/07/2011,JMD,0.8034
06/07/2011,JPY,0.0412
06/07/2011,JOD,2.6709
06/07/2011,KZT,3.7152
06/07/2011,KES,5.9392
06/07/2011,KWD,6.6032
06/07/2011,KGS,7.6145
06/07/2011,LAK,5.7588
06/07/2011,LBP,9.1919
06/07/2011,LSL,2.1279
06/07/2011,LRD,4.981
06/07/2011,LYD,11.5547
06/07/2011,MOP,0.9075
06/07/2011,MKD,5.0419
06/07/2011,MGA,4.6952
06/07/2011,MWK,6.8159
06/07/2011,MYR,55.0351
06/07/2011,MVR,8.5488
06/07/2011,MRO,2.8326
06/07/2011,MUR,84.38
06/07/2011,MXN,6.2654
06/07/2011,MDL,6.8708
06/07/2011,MNT,0.1984
06/07/2011,MAD,2.3891
06/07/2011,MZN,5.7879
06/07/2011,MMK,3.4048
06/07/2011,ANG,7.3193
06/07/2011,NAD,2.7102
06/07/2011,NPR,1.2429
06/07/2011,NZD,2.5046
06/07/2011,NIO,1.6791
06/07/2011,NGN,0.1487
06/07/2011,KPW,2.6274
06/07/2011,NOK,1.0773
06/07/2011,OMR,4.3918
06/07/2011,PKR,9.9584
06/07/2011,PAB,13.6917
06/07/2011,PGK,2.4469
06/07/2011,PYG,8.8651
06/07/2011,PEN,0.2563
06/07/2011,PHP,65.7841
06/07/2011,PLN,0.2086
06/07/2011,QAR,3.0673
06/07/2011,RON,1.4907
06/07/2011,RUB,14.6543
06/07/2011,RWF,6.3594
06/07/2011,WST,2.6404
06/07/2011,STD,5.9758
06/07/2011,SAR,7.59
06/07/2011,RSD,1.0712
06/07/2011,SCR,3.4853
06/07/2011,SLL,3.02
06/07/2011,SGD,5.664
06/07/2011,SBD,8.9152
06/07/2011,SOS,3.0119
06/07/2011,ZAR,5.7391
06/07/2011,KRW,0.2761
06/07/2011,LKR,1.8105
06/07/2011,SHP,4.3025
06/07/2011,SDG,6.4969
06/07/2011,SRD,8.1107
06/07/2011,SZL,6.2318
06/07/2011,SEK,4.0912
06/07/2011,CHF,7.5545
06/07/2011,SYP,4.6776
06/07/2011,TWD,476.9768
06/07/2011,TZS,10.2299
06/07/2011,THB,0.9177
06/07/2011,TOP,8.3722
06/07/2011,TTD,4.6769
06/07/2011,TND,5.6956
06/07/2011,TRY,0.5831
06/07/2011,TMM,3.607
06/07/2011,USD,1
06/07/2011,UGX,10.6278
06/07/2011,UAH,30.1799
06/07/2011,UYU,41.2121
06/07/2011,AED,1.3776
06/07/2011,VUV,28.6
06/07/2011,VEB,1.5325
06/07/2011,VND,7.9586
06/07/2011,YER,8.4199
06/07/2011,ZMK,5.7728
06/07/2011,ZWD,5.2242
